,text,flag,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
292,retweeted club america clubamerica porsiteloperdiste gran duelo de la sub20 en el curlingchallenge ,1,FALSE,0,NA,23/07/2017 19:13,FALSE,NA,8.89E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",mraguilasfelipe,0,FALSE,FALSE,NA,NA
293, porsiteloperdiste gran duelo de la sub20 en el curlingchallenge siempreguilas ,1,FALSE,276,NA,23/07/2017 18:00,FALSE,NA,8.89E+17,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",ClubAmerica,42,FALSE,FALSE,NA,NA
294, porsiteloperdiste bien hecho sub17 curlingchallenge superado siempreguilas ,1,FALSE,238,NA,23/07/2017 17:00,FALSE,NA,8.89E+17,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",ClubAmerica,32,FALSE,FALSE,NA,NA
295, porsiteloperdiste nuestros juveniles sub15 aceptaron el desafio de americafemenil en el curlingchallenge ,1,FALSE,230,NA,23/07/2017 16:00,TRUE,NA,8.89E+17,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",ClubAmerica,34,FALSE,FALSE,NA,NA
296, porsiteloperdiste americafemenil inicio el curlingchallenge conoce a las primeras ganadoras ,1,FALSE,259,NA,23/07/2017 15:00,TRUE,NA,8.89E+17,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",ClubAmerica,40,FALSE,FALSE,NA,NA
297, nidoguila los mas pequenos del club se sumaron al retocurling siempreguilas ,1,FALSE,0,NA,28/07/2017 03:03,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",VamosAmericaMex,0,FALSE,FALSE,NA,NA
298, nidoguila los mas pequenos del club se sumaron al retocurling siempreguilas ,1,FALSE,303,NA,28/07/2017 02:15,FALSE,NA,8.91E+17,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",ClubAmerica,40,FALSE,FALSE,NA,NA
299, nidoguila ya iniciamos soccer camp coapa inscribete y ten un verano lleno de futbol ,1,FALSE,12,NA,27/07/2017 19:16,TRUE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",America_FB,2,FALSE,FALSE,NA,NA
300, el es mi estranoelfut nidoaguila ,1,FALSE,0,NA,27/07/2017 02:28,FALSE,NA,8.90E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",TeamDylanNKelly,0,FALSE,FALSE,NA,NA
301,iniciando curso de verano nidoaguila nidosatelite ,1,FALSE,2,NA,24/07/2017 21:40,FALSE,NA,8.90E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",azulkremarkr,0,FALSE,FALSE,NA,NA
302,ojala y este huracan lllegara al nidoaguila al toro a telerrisa y mueva los simientos de esta mala mala situacio ,1,FALSE,0,NA,24/07/2017 19:07,TRUE,NA,8.90E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",DuroMachorudo,0,FALSE,FALSE,NA,NA
303, nidoguila q febo de acer pata entrar a las fuerzas basicas,1,FALSE,0,NA,21/07/2017 01:09,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",29_amaya,0,FALSE,FALSE,NA,NA
304,se parte del nidoguila para la temporada 17 18 inscribete ya ,1,FALSE,0,NA,20/07/2017 21:14,FALSE,NA,8.88E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",LalinAngelM,0,FALSE,FALSE,NA,NA
305,se parte del nidoguila para la temporada 17 18 inscribete ya ,1,FALSE,294,NA,20/07/2017 21:00,FALSE,NA,8.88E+17,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",ClubAmerica,41,FALSE,FALSE,NA,NA
306, nidoguila atencion si tu pasion es ser formador de grandes talentos esta es tu oportunidad ,1,FALSE,14,NA,20/07/2017 19:16,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",America_FB,4,FALSE,FALSE,NA,NA
307,fichajes en america latina de mediana intensidad algunos regresos y con la vista en europa ,1,FALSE,0,NA,19/07/2017 16:16,FALSE,NA,8.88E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",GolTVLatam,0,FALSE,FALSE,NA,NA
308, monterrey tigres cruz azul y america confianza plena chelsea man united tottenhams sorpresa osmilaaaan,1,FALSE,0,NA,19/07/2017 16:15,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DimeVics,0,FALSE,FALSE,NA,NA
309,mira la nueva playera de visitante del america,1,FALSE,0,NA,19/07/2017 16:15,FALSE,NA,8.88E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",futbolsapiens,0,FALSE,FALSE,NA,NA
310,america apuesta al titulo de la liga mx con el piojo herrera y futbolistas jovenes ,1,FALSE,0,NA,19/07/2017 16:14,FALSE,NA,8.88E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",jatirado,0,FALSE,FALSE,NA,NA
311,bienvenido al mejor club de amrica gordito la vas a romper crack ,1,FALSE,0,NA,19/07/2017 16:13,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JuanchoAlvarz,1,FALSE,FALSE,NA,NA
312,por si te lo perdiste cluba merica no levanta el vuelo a pocos dias de su debut en la liga mx,1,FALSE,0,NA,19/07/2017 16:12,FALSE,NA,8.88E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Campos__Cam,0,FALSE,FALSE,NA,NA
313,hoy me siento como la madre de home depot en la playera del america,1,FALSE,0,NA,19/07/2017 16:11,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jaime_lazcano,0,FALSE,FALSE,NA,NA
314,murcielagos supera a america en partido amistoso benefico ,1,FALSE,0,NA,19/07/2017 16:06,FALSE,NA,8.88E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",CampoDepMX,0,FALSE,FALSE,NA,NA
315,pobre america su papa televisa parece que ya tiene un nuevo nene consentido los mandaron a la modric,1,FALSE,1,NA,19/07/2017 16:04,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EstadioDiario,0,FALSE,FALSE,NA,NA
316,solo por la noble accion que hizo el club america me voy a comprar su camisa,1,FALSE,0,NA,19/07/2017 16:03,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gilmonarrez,0,FALSE,FALSE,NA,NA
317,rodadero esta lleno de hinchas del america ojo,1,FALSE,0,NA,19/07/2017 16:03,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RodrigoGranda27,0,FALSE,FALSE,NA,NA
318, america y murcielagos se la juegan por cheque,1,FALSE,0,NA,19/07/2017 16:00,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",camarillo014,0,FALSE,FALSE,NA,NA
319,comentarios del murcielagos vs americas,1,FALSE,2,NA,19/07/2017 15:59,FALSE,NA,8.88E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",NidoAzulcrema,0,FALSE,FALSE,NA,NA
320,arrancan los cuartos de final ,1,FALSE,0,NA,19/07/2017 15:58,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ElPolideporGDL,0,FALSE,FALSE,NA,NA
321,gran gesto del clubamerica en su partido a benficio solo por hoy que no chinge a su madre el america fuerzacheque,1,FALSE,0,NA,19/07/2017 15:54,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pepenavasfierro,0,FALSE,FALSE,NA,NA
322,america cae ante murcilagos en partido a beneficio del cheque orozco,1,FALSE,0,NA,19/07/2017 15:54,FALSE,NA,8.88E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",meta_pulso,1,FALSE,FALSE,NA,NA
323,dudo que mucho que vayan a desalojar un estadio azteca lleno en un america vs chivas pumas o cruz azul,1,FALSE,1,NA,19/07/2017 15:53,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DimeKairo,0,FALSE,FALSE,NA,NA
324,y que america tiene algo que nacional y junior no tendran el titulo del ascenso respeten al amerijajajajajaja,1,FALSE,0,NA,19/07/2017 15:53,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jhoan_gr,0,FALSE,FALSE,NA,NA
325,playera america expectativa realidad ,1,FALSE,0,NA,19/07/2017 15:51,FALSE,NA,8.88E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",lasplayerasmx,0,FALSE,FALSE,NA,NA
326,hoy en estoenlinea todos los detalles del partido entre america y murcielagosfc a beneficio de chequeorozco ,1,FALSE,6,NA,19/07/2017 15:51,TRUE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlexAlfaro48,1,FALSE,FALSE,NA,NA
327,pero se que si me pongo el jersey del america me vere bien pinche naco,1,FALSE,0,NA,19/07/2017 15:50,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pashi_Ram,0,FALSE,FALSE,NA,NA
328,le dije a mi madrina que me comprara la playera del america de la temporada pasada,1,FALSE,0,NA,19/07/2017 15:50,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pashi_Ram,0,FALSE,FALSE,NA,NA
329,asi como gritaste el 3er gol de america,1,FALSE,1,NA,19/07/2017 15:50,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Der0207,0,FALSE,FALSE,NA,NA
330,club america de mexico preferente norte ,1,FALSE,0,NA,19/07/2017 15:47,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tribuna_prefe,0,FALSE,FALSE,NA,NA
331,el ultimo partido que recuerdo de junior vs america fue cuando el piscinazo del piojo ,1,FALSE,0,NA,19/07/2017 15:46,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Rodrian91,0,FALSE,FALSE,NA,NA
332,vamos a apoyar al america esta temporada pero es doloroso que no escuchen a la aficion amo al equipo pero cansa ver a william y a darwin,1,FALSE,0,NA,19/07/2017 15:44,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MNVH,0,FALSE,FALSE,NA,NA
333,el america apuesta por herrera y jovenes para pelear por titulo del apertura 2017 ,1,FALSE,0,NA,19/07/2017 15:43,FALSE,NA,8.88E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",EFEMexico,0,FALSE,FALSE,NA,NA
334,sera que el america jugara asi de feo todo este torneos,1,FALSE,0,NA,19/07/2017 15:43,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Keevin_20,0,FALSE,FALSE,NA,NA
335,buen dia a todos los que al igual que a mi les gustan los deportes y que aman el futbol a los que le van al america no,1,FALSE,0,NA,19/07/2017 15:42,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rafiky1013,0,FALSE,FALSE,NA,NA
336,un recuerdo de junior vs america el partidazo que se lleva las miradas en la fecha 3s,1,FALSE,4,NA,19/07/2017 15:41,FALSE,NA,8.88E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",WinSportsTV,1,FALSE,FALSE,NA,NA
337,club americas away kit thoughs,1,FALSE,0,NA,19/07/2017 16:15,FALSE,NA,8.88E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",miha38_28,0,FALSE,FALSE,NA,NA
338,why are nike cranking out the boring templates for us and doing good madness like this for club america ,1,FALSE,0,NA,19/07/2017 16:12,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chaz_CFC,0,FALSE,FALSE,NA,NA
339, 20 de julio liga aguila 2017ii fecha 3 junior club sa vs amrica de cali estadio roberto melndez 630 pm win sports,1,FALSE,1,NA,19/07/2017 14:22,FALSE,NA,8.88E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",PlanetAtlJunior,0,FALSE,FALSE,NA,NA
340, club amrica v murcilagos 2000 hrs hora cdmx transmisin univisin tdnsiempreguilas ,1,FALSE,17,NA,18/07/2017 23:06,FALSE,NA,8.87E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OdiameMas1916,3,FALSE,FALSE,NA,NA
341, official see all pictures of the new club america 1718 away online nows link in ,1,FALSE,10,NA,19/07/2017 09:35,TRUE,NA,8.88E+17,NA,"<a href=""http://www.footyheadlines.com"" rel=""nofollow"">Footy Headlines auto-tweet</a>",Footy_Headlines,4,FALSE,FALSE,NA,NA
342, revealed nike club america 1718 away kit ,1,FALSE,13,NA,19/07/2017 01:22,FALSE,NA,8.87E+17,NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>",Footy_Headlines,0,FALSE,FALSE,NA,NA
343,15 de descuento nike factorysla entrada 15 de descuento nike factory aparece primero en club amricassiti ,1,FALSE,0,NA,18/07/2017 12:47,FALSE,NA,8.87E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Efraxednvene,0,FALSE,FALSE,NA,NA
344,15 de descuento nike factorysla entrada 15 de descuento nike factory aparece primero en club amricassiti ,1,FALSE,0,NA,18/07/2017 12:31,FALSE,NA,8.87E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Davidabrahamcru,0,FALSE,FALSE,NA,NA
345,2 la directiva necesita saber manejar mejor las negociaciones y buscar jugadores de calidad club america no menos,1,FALSE,0,NA,19/07/2017 03:41,FALSE,NA,8.88E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FazFut,0,FALSE,FALSE,NA,NA
346,a detalle la playera conmemorativa del club amrica para el duelo frente a murcilagos grande dentro y fuera de la ,1,FALSE,27,NA,19/07/2017 00:16,TRUE,NA,8.87E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OdiameMas1916,1,FALSE,FALSE,NA,NA
347,aidra foxsjohnny castlesdirty wives clubsnaughty america nsfw felizmiercoles wednesdaywisdom ,1,FALSE,0,NA,19/07/2017 14:58,TRUE,NA,8.88E+17,NA,"<a href=""http://viralxvideos.com/"" rel=""nofollow"">viralxvideos</a>",sweet_andrea_x,0,FALSE,FALSE,NA,NA
348,all of latin america dnfnkd they make the music we play at the club dmdndn ,1,FALSE,1,NA,19/07/2017 02:37,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pcygosolo,0,FALSE,FALSE,NA,NA
349,almost lunch mari kita diskusi jersey baru club america still with the vapor template yet with very cooool graph ,1,FALSE,6,NA,19/07/2017 04:01,TRUE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jerseyforum,13,FALSE,FALSE,NA,NA
350,america con la prioridad de ganar titulo de la ligamx clubamerica ,1,FALSE,1,NA,18/07/2017 17:10,FALSE,NA,8.87E+17,NA,"<a href=""http://www.futbol-addict.com/es-mx/news/liga-mx/club-america"" rel=""nofollow"">Águilas Addict</a>",AguilasAddict,0,FALSE,FALSE,NA,NA
351,america liga mx curiosidades de los 18 clubes para el ap 2017 ,1,FALSE,3,NA,18/07/2017 11:42,FALSE,NA,8.87E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Club__America,0,FALSE,FALSE,NA,NA
352,america para almeyda son favoritos los clubes que invirtieron ,1,FALSE,0,NA,18/07/2017 12:00,FALSE,NA,8.87E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Club__America,0,FALSE,FALSE,NA,NA
353,america prepara plumaje especial para esta nochespasion aguila clubamerica ,1,FALSE,1,NA,19/07/2017 00:10,FALSE,NA,8.87E+17,NA,"<a href=""http://www.futbol-addict.com/es-mx/news/liga-mx/club-america"" rel=""nofollow"">Águilas Addict</a>",AguilasAddict,0,FALSE,FALSE,NA,NA
354,amistosopartido de ayuda lo que sea es l club amrical ms grande y sieeeeempre tiene que ganar,1,FALSE,0,NA,19/07/2017 02:53,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PaholaRomero1,0,FALSE,FALSE,NA,NA
355,an estas a tiempo de vivir un verano increble acompaado de las leyendas del club amricaes para nis desde los ,1,FALSE,0,NA,18/07/2017 17:45,TRUE,NA,8.87E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NidoSatelite,1,FALSE,FALSE,NA,NA
356,antes de que arranque el apertura2017sconoce toda la informacin del clubamerica ,1,FALSE,0,NA,19/07/2017 15:15,TRUE,NA,8.88E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MarcaClaro,0,FALSE,FALSE,NA,NA
357,apertura2017 oscar macas romo es el rbitro designado para dirigir el partido de la jornada 1 entre club amrica y quertaro,1,FALSE,7,NA,19/07/2017 15:06,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ClubAmerica_A12,3,FALSE,FALSE,NA,NA
358,as como estn las cosas en el club américa terminando el contrato con nike nos va vestir charlyfutbol,1,FALSE,4,NA,19/07/2017 03:34,FALSE,NA,8.88E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",alonsoharoo,1,FALSE,FALSE,NA,NA
359,asi luce el nuevo kit suplente nike del clubamérica siempre águilas ligamx ,1,FALSE,0,NA,18/07/2017 16:14,FALSE,NA,8.87E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",planetafobal,0,FALSE,FALSE,NA,NA
360, porterosguila iniciando la semana guilasdesdelacuna ,1,FALSE,0,NA,31/07/2017 16:57,FALSE,NA,8.92067E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,0,FALSE,FALSE,NA,NA
361, sub15 ya preparando el partido pumasfb guilasdesdelacuna ,1,FALSE,11,NA,31/07/2017 16:19,FALSE,NA,8.92057E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,2,FALSE,FALSE,NA,NA
362, ligapremier en vivo guilasdesdelacuna ,1,FALSE,22,NA,31/07/2017 15:53,FALSE,NA,8.92051E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,4,FALSE,FALSE,NA,NA
363, ligapremier empezamos en la cancha 2 guilasdesdelacuna ,1,FALSE,31,NA,31/07/2017 15:16,FALSE,NA,8.92041E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,2,FALSE,FALSE,NA,NA
364,vamos america vamosamerica aguilasdesdelacuna,1,FALSE,0,NA,30/07/2017 00:33,FALSE,NA,8.91457E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MartinBecerra97,0,FALSE,FALSE,NA,NA
365, matheus uribe8 es ofial tu llegada al clubamerica saludos desde mexico aguilasdesdelacuna,1,FALSE,1,matheus_uribe8,29/07/2017 01:26,FALSE,NA,8.91108E+17,7.23256E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Belman15,0,FALSE,FALSE,NA,NA
366,diviertete y entrena como un profesional este verano inscribete al soccer camp coapa ,1,FALSE,189,NA,28/07/2017 23:00,TRUE,NA,8.91071E+17,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",ClubAmerica,20,FALSE,FALSE,NA,NA
367, sub20 todo listo para el partido de manana tuzos guilasdesdelacuna ,1,FALSE,180,NA,28/07/2017 21:57,FALSE,NA,8.91055E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",America_FB,18,FALSE,FALSE,NA,NA
368, sub20 movilidad movilidad a un toque guilasdesdelacuna ,1,FALSE,38,NA,28/07/2017 19:27,FALSE,NA,8.91017E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,2,FALSE,FALSE,NA,NA
369, sub20 intensidad previo a la fecha 2 guilasdesdelacuna ,1,FALSE,25,NA,28/07/2017 19:24,FALSE,NA,8.91017E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,2,FALSE,FALSE,NA,NA
370, sub20 ligero trote para comenzar guilasdesdelacuna ,1,FALSE,48,NA,28/07/2017 15:17,FALSE,NA,8.90954E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,6,FALSE,FALSE,NA,NA
371,los ninos azulcremas aprenden jugando en el soccer camp coapa guilasdesdelacuna ,1,FALSE,0,NA,28/07/2017 00:04,FALSE,NA,8.90725E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",VamosAmericaMex,0,FALSE,FALSE,NA,NA
372,los ninos azulcremas aprenden jugando en el soccer camp coapa guilasdesdelacuna ,1,FALSE,219,NA,27/07/2017 23:43,FALSE,NA,8.90719E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ClubAmerica,28,FALSE,FALSE,NA,NA
373, sub20 rumbo al duelo tuzos guilasdesdelacuna ,1,FALSE,30,NA,27/07/2017 22:28,FALSE,NA,8.907E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",America_FB,2,FALSE,FALSE,NA,NA
374, sub15 checa las mejores postales del dia guilasdesdelacuna ,1,FALSE,16,NA,27/07/2017 21:53,FALSE,NA,8.90692E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",America_FB,0,FALSE,FALSE,NA,NA
375, sub15 nos preparamos para el clasico pumasfb guilasdesdelacuna ,1,FALSE,20,NA,27/07/2017 18:22,FALSE,NA,8.90638E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",America_FB,2,FALSE,FALSE,NA,NA
376, ligapremier pretemporada en el bosque de tlalpan guilasdesdelacuna ,1,FALSE,24,NA,26/07/2017 18:58,FALSE,NA,8.90285E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",America_FB,5,FALSE,FALSE,NA,NA
